scaffold,length,breadth,coverage,median_cov,std_cov,bases_w_0_coverage,mean_clonality,median_clonality,mean_microdiversity,median_microdiversity,rarefied_mean_microdiversity,rarefied_median_microdiversity,unmaskedBreadth,rarefied_breadth,expected_breadth,SNPs,Reference_SNPs,BiAllelic_SNPs,MultiAllelic_SNPs,consensus_SNPs,population_SNPs,conANI,popANI,Run,genome
NC_045512.2,29903,0.9909708056047888,2611.9991639634823,2539,1344.5235735884642,270,0.9983561623789284,0.9991375803947448,0.0016438376210714536,0.000862419605255127,0.0014548780005404494,0.0,0.9897000300973148,0.9807377186235496,1.0,16,5,11,0,7,5,0.9997634735597232,0.9998310525426592,SRR11494641,MT039887.1
NC_045512.2,29903,0.9978263050530048,4671.412466976558,4393,2701.29948312346,65,0.99810019402718,0.99901282787323,0.0018998059728200234,0.0009871721267700195,0.001585868491252973,0.0,0.9975922148279436,0.9806373942413804,1.0,21,7,13,1,9,7,0.9996983004257316,0.9997653447755692,SRR11494642,MT039887.1
NC_045512.2,29903,0.9981941611209576,4895.074306925727,4725,2297.979413886576,54,0.9972904062946716,0.9984434843063354,0.002709593705328306,0.0015565156936645508,0.002542408086939063,0.0,0.9972243587599906,0.9969902685349296,1.0,9,7,2,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494643,MT039887.1
NC_045512.2,29903,0.9979600708958968,4070.546500351136,865,5730.823891446279,61,0.9966174790065496,0.9997023642063141,0.0033825209934502665,0.0002976357936859132,0.002515310227036438,0.0,0.9801023308698124,0.809718088486105,1.0,113,7,98,8,18,7,0.9993858332195988,0.9997611573631772,SRR11494644,MT039887.1
NC_045512.2,29903,0.9987961074139718,4864.320502959569,4688,2341.9799645690155,36,0.994757366821618,0.9974699616432192,0.005242633178381917,0.002530038356781006,0.005224164589958114,0.0,0.9972578002207136,0.9969902685349296,1.0,77,9,68,0,10,9,0.9996646658395092,0.9996981992555579,SRR11494645,MT039887.1
NC_045512.2,29903,0.9982276025816808,4849.496505367354,4653,2669.866927772181,53,0.9929473485355385,0.9966551065444946,0.007052651464461546,0.003344893455505371,0.0065353957414425725,0.0,0.9974584489850516,0.992709761562385,1.0,115,8,106,1,10,8,0.9996647332953364,0.9997317866362692,SRR11494646,MT039887.1
NC_045512.2,29903,0.9974584489850516,4828.049660569173,4834,2260.734306568916,76,0.9968340401498674,0.9983412623405457,0.0031659598501325714,0.0016587376594543455,0.003046215202313074,0.0,0.9971574758385446,0.9969902685349296,1.0,11,8,3,0,9,8,0.9996981688912736,0.9997317056811322,SRR11494647,MT039887.1
NC_045512.2,29903,0.9979600708958968,4766.389091395512,4495,2471.899255221473,61,0.9971068397041426,0.9984251856803894,0.0028931602958574,0.0015748143196105955,0.002754449826366745,0.0,0.9972912416814368,0.9969902685349296,1.0,18,9,9,0,9,9,0.9996982093756288,0.9996982093756288,SRR11494648,MT039887.1
NC_045512.2,29903,0.9978263050530048,4004.350399625456,3639,2413.9826500154372,65,0.9982035103052777,0.9991220235824584,0.0017964896947224587,0.0008779764175415039,0.0017146099343275931,0.0,0.9971240343778216,0.9792328528910142,1.0,11,6,4,1,7,6,0.9997652345977128,0.9997987725123252,SRR11494649,MT039887.1
NC_045512.2,29903,0.9978597465137278,5032.670367521653,4822,2575.6473404458943,64,0.996670673854202,0.9984182715415956,0.00332932614579795,0.001581728458404541,0.0032625235370998817,0.0,0.9972578002207136,0.9969902685349296,1.0,10,7,3,0,7,7,0.9997652660876564,0.9997652660876564,SRR11494650,MT039887.1
NC_045512.2,29903,0.9972912416814368,632.2196435140288,601,360.551081743322,81,0.9975282943307768,1.0,0.002471705669223057,0.0,0.0023561499559566768,0.0,0.9929104103267232,0.9706718389459252,1.0,11,4,7,0,4,4,0.9998652790407868,0.9998652790407868,SRR11494651,MT039887.1
NC_045512.2,29903,0.9981272781995116,2711.5934521619897,2473,1689.1466333868009,56,0.9982385189570327,0.9990946650505066,0.001761481042967139,0.0009053349494934082,0.0015220062827110414,0.0,0.9972912416814368,0.9762231214259441,1.0,25,12,13,0,13,12,0.9995640802092416,0.9995976125008385,SRR11494652,MT039887.1
NC_045512.2,29903,0.9976925392101128,3304.6625087783837,3144,1833.3998811961567,69,0.9975987662571514,0.9985803365707396,0.0024012337428486186,0.001419663429260254,0.0023399313703519327,0.0,0.9971909172992676,0.9887302277363476,1.0,13,7,6,0,7,7,0.9997652503437404,0.9997652503437404,SRR11494653,MT039887.1
NC_045512.2,29903,0.9979266294351736,4377.776878574055,4156,2826.423980234803,62,0.9979358508069875,0.9990606904029846,0.0020641491930124545,0.0009393095970153806,0.0017534854723151305,0.0,0.9840484232351268,0.9806373942413804,1.0,27,5,21,1,8,5,0.9997281315843132,0.9998300822401958,SRR11494654,MT039887.1
NC_045512.2,29903,0.9981941611209576,4518.048021937599,4274,2327.4789355581056,54,0.9979034108192528,0.998624622821808,0.002096589180746955,0.0013753771781921387,0.0020147187541148526,0.0,0.9972912416814368,0.9969902685349296,1.0,10,5,5,0,5,5,0.999832338542016,0.999832338542016,SRR11494655,MT039887.1
NC_045512.2,29903,0.9977259806708356,4727.908637929305,4436,2724.9096952534383,68,0.9975461706505132,0.9989033639431,0.0024538293494866803,0.0010966360569000244,0.0020766195020833766,0.0,0.9970905929170988,0.9717419656890612,1.0,44,7,32,5,9,7,0.9996981486450228,0.9997652267239068,SRR11494656,MT039887.1
NC_045512.2,29903,0.9980938367387888,5185.162023877203,4995,2559.844481393219,57,0.9954196535349612,0.9974406957626344,0.004580346465038797,0.002559304237365723,0.004321256405000584,0.0,0.9974918904457748,0.9969902685349296,1.0,93,11,82,0,13,11,0.9995641678959368,0.9996312189888696,SRR11494657,MT039887.1
NC_045512.2,29903,0.9978263050530048,4869.726950473197,4637,2406.785580576613,65,0.9972681055354732,0.9984790682792664,0.0027318944645270404,0.0015209317207336426,0.0026494754787037555,0.0,0.9971909172992676,0.9969902685349296,1.0,9,9,0,0,9,9,0.9996981790133808,0.9996981790133808,SRR11494658,MT039887.1
NC_045512.2,29903,0.9977594221315588,5204.378691101229,5025,2388.469366025089,67,0.997112215408805,0.9984155893325806,0.0028877845911949853,0.0015844106674194336,0.002783725659385783,0.0,0.9971909172992676,0.9969902685349296,1.0,11,10,1,0,10,10,0.9996646433482008,0.9996646433482008,SRR11494659,MT039887.1
NC_045512.2,29903,0.9973246831421596,693.8061398521887,653,361.6659372708641,80,0.9991939165434596,1.0,0.0008060834565403183,0.0,0.0008041706559310803,0.0,0.992609437180216,0.9750526703006388,1.0,6,6,0,0,6,6,0.9997978572872448,0.9997978572872448,SRR11494660,MT039887.1
NC_045512.2,29903,0.9977594221315588,5074.469417784168,4762,2908.9854611637884,67,0.9973702905823288,0.9985378980636596,0.0026297094176712665,0.001462101936340332,0.002477900158046165,0.0,0.9972243587599906,0.9808380430057184,1.0,22,7,15,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494661,MT039887.1
NC_045512.2,29903,0.9987292244925259,4797.07260141123,4650,2209.499301078902,38,0.9936449346786748,0.998108446598053,0.0063550653213253466,0.001891553401947021,0.0062357321021541115,0.0,0.9976590977493895,0.9965555295455304,1.0,32,12,19,1,12,12,0.9995977608688366,0.9995977608688366,SRR11494662,MT039887.1
NC_045512.2,29903,0.9898337959402068,2624.275992375347,2553,1652.3936174727478,304,0.9982750475471628,0.9993176460266112,0.001724952452837325,0.0006823539733886719,0.0015375524006945307,0.0,0.9816071966023476,0.97762766277631,1.0,23,10,13,0,14,13,0.999523047048002,0.9995571151160018,SRR11494663,MT039887.1
NC_045512.2,29903,0.9972243587599906,966.7452763936728,858,599.6441322442221,83,0.9887362990741704,0.9958763122558594,0.011263700925829512,0.004123687744140625,0.01108589847784891,0.0,0.9949503394308264,0.9793666187339064,1.0,385,9,372,4,14,9,0.9995294433987632,0.9996974993277764,SRR11494664,MT039887.1
NC_045512.2,29903,0.9804033040163196,22.388589773601307,19,15.56283840320663,586,0.9982378304190872,1.0,0.0017621695809126872,0.0,0.0014693610398642813,0.0,0.931311239674949,0.06123131458382103,0.9999999974035604,41,8,32,1,10,8,0.999640920679378,0.9997127365435023,SRR11494665,MT039887.1
NC_045512.2,29903,0.9976925392101128,4571.107380530381,4531,2091.5999533018767,69,0.9983052718733716,0.9989300370216372,0.0016947281266285195,0.0010699629783630373,0.0015223212296503474,0.0,0.9972578002207136,0.9970571514563756,1.0,14,9,5,0,9,9,0.9996981992555579,0.9996981992555579,SRR11494666,MT039887.1
NC_045512.2,29903,0.9978263050530048,4549.001471424272,4331,2309.222379067217,65,0.9977959049387002,0.9985119104385376,0.002204095061299816,0.0014880895614624026,0.0020351469021014927,0.0,0.9975922148279436,0.9971574758385446,1.0,15,6,6,3,8,7,0.9997318226006504,0.9997653447755692,SRR11494667,MT039887.1
NC_045512.2,29903,0.9978263050530048,4548.618232284386,4345,2422.881051785777,65,0.9972723051318656,0.9985227584838868,0.002727694868134289,0.0014772415161132812,0.0026679782117531303,0.0,0.9975253319064976,0.9930441761696148,1.0,20,8,12,0,11,8,0.99963123135204,0.9997318046196654,SRR11494668,MT039887.1
NC_045512.2,29903,0.9985954586496338,4677.673310370197,4692,2225.8719664184423,42,0.9974269439952308,0.9984161853790284,0.002573056004769314,0.0015838146209716795,0.0023887301508568326,0.0,0.9971909172992676,0.9969902685349296,1.0,10,7,3,0,7,7,0.9997652503437404,0.9997652503437404,SRR11494669,MT039887.1
NC_045512.2,29903,0.9987961074139718,4816.514530314684,4830,2371.0288453089265,36,0.9970356698243118,0.9984122514724731,0.0029643301756882012,0.0015877485275268555,0.0029344787093996683,0.0,0.9971909172992676,0.9969902685349296,1.0,7,6,1,0,6,6,0.9997987860089204,0.9997987860089204,SRR11494670,MT039887.1
NC_045512.2,29903,0.9981272781995116,4407.439621442664,4163,2432.409682354993,56,0.9975561008070704,0.9985760450363159,0.0024438991929296447,0.001423954963684082,0.0023007388461380174,0.0,0.9971909172992676,0.9826773233454836,1.0,20,5,14,1,5,5,0.9998323216741004,0.9998323216741004,SRR11494671,MT039887.1
NC_045512.2,29903,0.9976256562886668,3370.490017723975,3110,1878.9238236828103,71,0.9976415887493504,0.9983756542205808,0.0023584112506496173,0.0016243457794189453,0.002268324293324686,0.0,0.9971909172992676,0.9874260107681504,1.0,5,5,0,0,5,5,0.9998323216741004,0.9998323216741004,SRR11494672,MT039887.1
NC_045512.2,29903,0.9980603952780658,5226.803798949938,4915,2588.62020931959,58,0.997288418670798,0.9984611570835114,0.0027115813292021285,0.0015388429164886475,0.002628571860077589,0.0,0.9972912416814368,0.9969902685349296,1.0,11,7,4,0,8,7,0.9997317416672256,0.9997652739588224,SRR11494673,MT039887.1
NC_045512.2,29903,0.9977928635922816,2944.433902952881,2902,1274.3873961364868,66,0.9984120843866792,0.9990904927253724,0.001587915613320834,0.0009095072746276855,0.0014400646229415506,0.0,0.9977259806708356,0.9972912416814368,1.0,15,5,7,3,8,5,0.999731858555388,0.9998324115971174,SRR11494674,MT039887.1
NC_045512.2,29903,0.9705046316423102,192.0440758452329,74,270.2147137052192,882,0.9970416057993812,1.0,0.002958394200618941,0.0,0.0013069038726020164,0.0,0.8582082065344614,0.5304150085275725,1.0,82,4,77,1,10,4,0.9996103339438102,0.999844133577524,SRR11494675,MT039887.1
NC_045512.2,29903,0.9960204661739624,614.3385947898204,570,358.8570156959468,119,0.9991537564641172,1.0,0.0008462435358826959,0.0,0.0008163879288380915,0.0,0.9877604253753804,0.9713406681603852,1.0,11,10,1,0,10,10,0.999661441581745,0.999661441581745,SRR11494676,MT039887.1
NC_045512.2,29903,0.9972912416814368,684.4956358893756,664,345.95826510995414,81,0.9990049787168092,1.0,0.0009950212831907337,0.0,0.0009557063231344642,0.0,0.9970237099956526,0.9719760559141224,1.0,13,10,3,0,11,10,0.9996310458174013,0.9996645871067285,SRR11494677,MT039887.1
NC_045512.2,29903,0.9981607196602348,4997.085442932147,5079,2479.4700301397634,55,0.996568405470298,0.9983699023723602,0.003431594529701987,0.0016300976276397705,0.003317613607362491,0.0,0.9972243587599906,0.9969902685349296,1.0,9,9,0,0,9,9,0.9996981891348088,0.9996981891348088,SRR11494678,MT039887.1
NC_045512.2,29903,0.9977594221315588,4759.3561515567,4480,2880.5891927778025,67,0.9982237886237548,0.9990995526313782,0.0017762113762451735,0.0009004473686218262,0.0015371460337366696,0.0,0.9971909172992676,0.9806708357021034,1.0,31,11,18,2,11,11,0.9996311076830208,0.9996311076830208,SRR11494679,MT039887.1
NC_045512.2,29903,0.9979600708958968,4812.11654349062,4334,2847.248922382027,61,0.9981304871399936,0.9989527463912964,0.0018695128600063613,0.0010472536087036133,0.0017691838384349399,0.0,0.9971909172992676,0.9805705113199344,1.0,13,6,5,2,6,6,0.9997987860089204,0.9997987860089204,SRR11494680,MT039887.1
NC_045512.2,29903,0.9982276025816808,4923.6477945356655,4610,2642.31989316902,53,0.9975047190401788,0.9984989762306212,0.002495280959821211,0.001501023769378662,0.002392003887938365,0.0,0.9972578002207136,0.9969902685349296,1.0,9,7,2,0,7,7,0.9997652660876564,0.9997652660876564,SRR11494681,MT039887.1
NC_045512.2,29903,0.9989967561783101,4973.320904257098,4786,2425.6768635751387,30,0.9966196350784032,0.99826979637146,0.003380364921596768,0.001730203628540039,0.0032151616779644288,0.0,0.9974584489850516,0.9969902685349296,1.0,12,9,3,0,10,10,0.9996647332953364,0.9996647332953364,SRR11494682,MT039887.1
NC_045512.2,29903,0.9979600708958968,4471.460054175166,4233,2444.06063959008,61,0.9972399709737934,0.9984756112098694,0.0027600290262066447,0.0015243887901306152,0.0026737065231756674,0.0,0.9971909172992676,0.9969902685349296,1.0,10,8,2,0,8,8,0.9997317146785608,0.9997317146785608,SRR11494683,MT039887.1
NC_045512.2,29903,0.9978263050530048,4934.076714710898,4798,2618.1157876032034,65,0.9975021152327148,0.9985284209251404,0.002497884767285297,0.0014715790748596196,0.002474947558779084,0.0,0.9971574758385446,0.9969902685349296,1.0,7,6,1,0,6,6,0.9997987792608491,0.9997987792608491,SRR11494684,MT039887.1
NC_045512.2,29903,0.9977594221315588,4972.470889208441,4753,2912.6414783227838,67,0.9979659328118804,0.9989892840385436,0.0020340671881194927,0.0010107159614562988,0.0019497459241071267,0.0,0.9971909172992676,0.9925759957194932,1.0,27,6,21,0,6,6,0.9997987860089204,0.9997987860089204,SRR11494685,MT039887.1
NC_045512.2,29903,0.9977594221315588,3041.4864729291376,2895,1717.994114743244,67,0.9978762198582628,0.9988644123077391,0.0021237801417373077,0.0011355876922607422,0.0017217256844418438,0.0,0.9884626960505636,0.9745176069290706,1.0,20,5,13,2,7,6,0.9997631774815616,0.99979700926991,SRR11494686,MT039887.1
NC_045512.2,29903,0.9987961074139718,4685.127712938501,4478,2165.312953511716,36,0.9972177134609828,0.9983140230178832,0.0027822865390170204,0.0016859769821166992,0.0026290049865893557,0.0,0.9977259806708356,0.9970905929170988,1.0,14,8,5,1,12,9,0.999597787833082,0.9996983408748116,SRR11494687,MT039887.1
NC_045512.2,29903,0.9970905929170988,659.5800086947797,638,333.92364283149413,87,0.99902380392783,1.0,0.0009761960721700325,0.0,0.0009282050824562793,0.0,0.9970905929170988,0.9763903287295588,1.0,9,5,4,0,6,5,0.9997987657633486,0.9998323048027904,SRR11494688,MT039887.1
NC_045512.2,29903,0.9976590977493895,3700.5692739858882,3508,2000.1592237245616,70,0.9970905958170828,0.9985102117061616,0.002909404182917075,0.001489788293838501,0.002869371339151328,0.0,0.9970905929170988,0.9967227368491456,1.0,6,5,1,0,5,5,0.9998323048027904,0.9998323048027904,SRR11494689,MT039887.1
NC_045512.2,29903,0.9974584489850516,3157.509647861419,2926,1844.0309572562728,76,0.998164340181,0.9992079138755798,0.0018356598190001352,0.000792086124420166,0.0016297169414933865,0.0,0.9970905929170988,0.9785974651372772,1.0,14,5,7,2,5,5,0.9998323048027904,0.9998323048027904,SRR11494690,MT039887.1
NC_045512.2,29903,0.9977928635922816,4512.364378156039,4373,2324.7879047455385,66,0.9982862459607486,0.9990813136100768,0.0017137540392514472,0.0009186863899230957,0.0015654136405661714,0.0,0.9976590977493895,0.9970571514563756,1.0,23,11,12,0,17,14,0.9994301612308516,0.9995307210136426,SRR11494691,MT039887.1
NC_045512.2,29903,0.9971574758385446,3382.202554927599,3097,1974.320423014798,85,0.9977007217861432,0.998811900615692,0.0022992782138566703,0.0011880993843078613,0.002025085611575772,0.0,0.9970571514563756,0.9801023308698124,1.0,28,9,13,6,12,9,0.9995975180278384,0.9996981385208789,SRR11494692,MT039887.1
NC_045512.2,29903,0.9972912416814368,3482.128482092098,3302,1768.0214152140368,81,0.9958395831314896,0.998378574848175,0.0041604168685105405,0.0016214251518249512,0.004054754148758,0.0,0.9970905929170988,0.9957863759489014,1.0,12,8,4,0,9,8,0.9996981486450228,0.9997316876844649,SRR11494693,MT039887.1
NC_045512.2,29903,0.9978931879744508,4248.560880179246,4139,1961.0941934130813,63,0.99636173280473,0.99842369556427,0.0036382671952699397,0.0015763044357299805,0.003467561619806325,0.0,0.9971909172992676,0.9969902685349296,1.0,8,7,1,0,7,7,0.9997652503437404,0.9997652503437404,SRR11494694,MT039887.1
NC_045512.2,29903,0.9972912416814368,2522.612714443367,2415,1215.674636784455,81,0.9966916310693241,0.9984481334686279,0.003308368930675876,0.0015518665313720705,0.0031929431204561487,0.0,0.9970571514563756,0.9969902685349296,1.0,6,6,0,0,6,6,0.9997987590139192,0.9997987590139192,SRR11494695,MT039887.1
NC_045512.2,29903,0.9972578002207136,3009.844998829549,2820,1513.9459619264926,82,0.9977969666440684,0.9986289441585541,0.0022030333559315274,0.0013710558414459224,0.002166357298872712,0.0,0.9970905929170988,0.9969902685349296,1.0,10,5,5,0,6,5,0.9997987657633486,0.9998323048027904,SRR11494696,MT039887.1
NC_045512.2,29903,0.9978263050530048,4157.86539812059,4155,2041.1107331274445,65,0.9982438551847924,0.9989705085754396,0.0017561448152076946,0.0010294914245605467,0.001438782587282028,0.0,0.9972243587599906,0.9886967862756244,1.0,28,7,20,1,9,7,0.9996981891348088,0.9997652582159624,SRR11494697,MT039887.1
NC_045512.2,29903,0.9979600708958968,3730.690934019998,3588,1766.0522677336194,61,0.9967790550829932,0.9983765780925752,0.0032209449170068627,0.0016234219074249268,0.0032639457435500448,0.0,0.9970905929170988,0.9969902685349296,1.0,7,6,1,0,7,6,0.9997652267239068,0.9997987657633486,SRR11494698,MT039887.1
NC_045512.2,29903,0.9975922148279436,3913.857204962713,3638,2297.093514974007,72,0.9980984741507124,0.9990859627723694,0.0019015258492876,0.0009140372276306152,0.0017497298319850696,0.0,0.9971909172992676,0.9830786208741598,1.0,13,8,5,0,8,8,0.9997317146785608,0.9997317146785608,SRR11494699,MT039887.1
NC_045512.2,29903,0.9963883222419156,470.26515734207277,415,296.9147437665585,108,0.9960311351885852,1.0,0.003968864811414896,0.0,0.003976011408905578,0.0,0.9884961375112864,0.9691335317526668,1.0,117,6,111,0,8,6,0.9997293548496228,0.9997970161372168,SRR11494700,MT039887.1
NC_045512.2,29903,0.9982276025816808,4942.240912283049,4920,2367.748232270029,53,0.9968010125745468,0.9984031319618224,0.003198987425452993,0.0015968680381774902,0.003119445009448718,0.0,0.9972243587599906,0.9969902685349296,1.0,8,7,1,0,7,7,0.9997652582159624,0.9997652582159624,SRR11494701,MT039887.1
NC_045512.2,29903,0.9976925392101128,4915.249205765308,4543,2702.6008758221287,69,0.9974061212065666,0.9985841512680054,0.002593878793433424,0.001415848731994629,0.0025468834333922663,0.0,0.9971240343778216,0.9891984081864696,1.0,19,12,7,0,12,12,0.9995975450246504,0.9995975450246504,SRR11494702,MT039887.1
NC_045512.2,29903,0.9981607196602348,4801.450088619871,4587,2561.96155667222,55,0.9982991858325948,0.9990405440330504,0.0017008141674053068,0.0009594559669494627,0.0016501797116063033,0.0,0.9972578002207136,0.9969902685349296,1.0,14,2,12,0,3,2,0.9998993997518528,0.9999329331679018,SRR11494703,MT039887.1
NC_045512.2,29903,0.9977594221315588,4792.8038658328605,4566,2412.421083106125,67,0.997012070539828,0.9984687268733978,0.0029879294601720123,0.0015312731266021724,0.002899862919586882,0.0,0.9970905929170988,0.9969902685349296,1.0,9,7,2,0,8,7,0.9997316876844649,0.9997652267239068,SRR11494704,MT039887.1
NC_045512.2,29903,0.9980269538173429,5051.090860448784,5038,2544.928192911794,59,0.9970065744343192,0.9983646869659424,0.002993425565680829,0.0016353130340576172,0.002915882767976164,0.0,0.9971909172992676,0.9969902685349296,1.0,9,8,1,0,8,8,0.9997317146785608,0.9997317146785608,SRR11494705,MT039887.1
NC_045512.2,29903,0.9981607196602348,4701.717754071497,4367,2385.754412754228,55,0.9975093216360376,0.9983482360839844,0.002490678363962329,0.001651763916015625,0.002341694166531183,0.0,0.9975253319064976,0.9970571514563756,1.0,16,8,8,0,11,9,0.99963123135204,0.9996982801971236,SRR11494706,MT039887.1
NC_045512.2,29903,0.9980269538173429,3771.3875530883192,3651,1736.4207756120545,59,0.9971508795819092,0.9981900453567504,0.0028491204180908225,0.0018099546432495122,0.002577462189873092,0.0,0.9977259806708356,0.9970905929170988,1.0,23,9,12,2,12,10,0.999597787833082,0.999664823194235,SRR11494707,MT039887.1
NC_045512.2,29903,0.9978263050530048,4875.411028993745,4572,2788.1654786763847,65,0.9982986584564628,0.9990589022636414,0.0017013415435372936,0.0009410977363586426,0.0015730198610570678,0.0,0.9971574758385446,0.9806708357021034,1.0,23,11,11,1,11,11,0.9996310953115568,0.9996310953115568,SRR11494708,MT039887.1
NC_045512.2,29903,0.9977928635922816,4502.083001705514,4297,2287.1875272198586,66,0.9967331935564092,0.998251736164093,0.003266806443590897,0.0017482638359069824,0.003058063236660136,0.0,0.9975922148279436,0.9970905929170988,1.0,17,8,7,2,10,9,0.9996647782508128,0.9996983004257316,SRR11494709,MT039887.1
NC_045512.2,29903,0.9977928635922816,4738.714343042504,4403,2447.1523621290607,66,0.9974081773650924,0.9983550310134888,0.0025918226349075373,0.0016449689865112305,0.002305014647634663,0.0,0.9976590977493895,0.9970571514563756,1.0,22,7,13,2,11,9,0.9996312807964336,0.9996983206516274,SRR11494710,MT039887.1
NC_045512.2,29903,0.9980269538173429,4840.374444035716,4653,2178.7136786478877,59,0.9966658322208524,0.9981908798217772,0.0033341677791475233,0.0018091201782226558,0.003247652761588227,0.0,0.9973581246028826,0.9970905929170988,1.0,9,7,2,0,7,7,0.9997652896995708,0.9997652896995708,SRR11494711,MT039887.1
NC_045512.2,29903,0.9976925392101128,4835.150285924489,4610,2394.863735195945,69,0.99539448656715,0.9982512593269348,0.004605513432850096,0.0017487406730651855,0.0044322393593443365,0.0,0.9975253319064976,0.9970571514563756,1.0,16,10,6,0,12,10,0.9995977069294979,0.9996647557745818,SRR11494712,MT039887.1
NC_045512.2,29903,0.9979935123566196,3694.0634384509917,3592,1685.888966257788,60,0.9970912891068876,0.9981947541236876,0.0029087108931123984,0.0018052458763122559,0.002804387505374706,0.0,0.9975587733672208,0.9970571514563756,1.0,17,8,9,0,10,9,0.9996647670130742,0.9996982903117668,SRR11494713,MT039887.1
NC_045512.2,29903,0.9979935123566196,4093.6688960973815,3839,2140.9342975313048,60,0.9975618843153348,0.9983147382736206,0.002438115684665232,0.0016852617263793945,0.0023278487882177896,0.0,0.9972912416814368,0.9970571514563756,1.0,13,7,6,0,7,7,0.9997652739588224,0.9997652739588224,SRR11494714,MT039887.1
NC_045512.2,29903,0.9977594221315588,4499.225462328194,4285,2944.6706782482856,67,0.9979528954376397,0.9991821050643921,0.0020471045623603468,0.0008178949356079103,0.0016915293812117538,0.0,0.9836805671671741,0.9806373942413804,1.0,31,7,23,1,13,7,0.9995580486146524,0.9997620261771204,SRR11494715,MT039887.1
NC_045512.2,29903,0.9982276025816808,4835.6870213690945,4552,2457.6496639628303,53,0.997336280653734,0.9983818531036376,0.0026637193462658573,0.0016181468963623047,0.002553346045921279,0.0,0.9972243587599906,0.9970571514563756,1.0,9,9,0,0,9,9,0.9996981891348088,0.9996981891348088,SRR11494716,MT039887.1
NC_045512.2,29903,0.9977594221315588,3445.976223121426,3295,1880.7320152774173,67,0.9981315261258304,0.9989748001098632,0.001868473874169663,0.0010251998901367188,0.0016973724536516466,0.0,0.9970905929170988,0.984984784135371,1.0,14,9,5,0,9,9,0.9996981486450228,0.9996981486450228,SRR11494717,MT039887.1
NC_045512.2,29903,0.9973246831421596,2844.8665351302543,2554,1843.9845906068927,80,0.99820251527091,0.9992173910140992,0.0017974847290899156,0.0007826089859008789,0.0016426921868570865,0.0,0.9971574758385446,0.9744507240076248,1.0,11,7,4,0,7,7,0.9997652424709906,0.9997652424709906,SRR11494718,MT039887.1
NC_045512.2,29903,0.9977928635922816,2783.607597899876,2718,1387.2280566972238,66,0.998190412116606,0.9991063475608826,0.0018095878833939147,0.0008936524391174316,0.0013893080874702868,0.0,0.9977259806708356,0.976457211651005,1.0,26,6,20,0,11,8,0.9996313055136584,0.999731858555388,SRR11494719,MT039887.1
NC_045512.2,29903,0.9977928635922816,4788.595893388623,4258,2920.230037580357,66,0.9981075440311364,0.9990829825401306,0.0018924559688635605,0.0009170174598693848,0.0016537973805563766,0.0,0.9971909172992676,0.9806708357021034,1.0,25,8,16,1,9,8,0.9996981790133808,0.9997317146785608,SRR11494720,MT039887.1
NC_045512.2,29903,0.9973581246028826,5300.844363441795,5114,2706.2801233794994,79,0.9970431797084458,0.9985564053058624,0.0029568202915541963,0.0014435946941375732,0.0028318940087739275,0.0,0.9970905929170988,0.9956860515667324,1.0,17,8,9,0,8,8,0.9997316876844649,0.9997316876844649,SRR11494721,MT039887.1
NC_045512.2,29903,0.9977259806708356,3645.610306658195,3523,1907.9997580568308,68,0.9973842125318284,0.9986206293106079,0.002615787468171482,0.0013793706893920898,0.0023629231927325693,0.0,0.9971574758385446,0.9748185800755778,1.0,15,9,6,0,9,9,0.9996981688912736,0.9996981688912736,SRR11494722,MT039887.1
NC_045512.2,29903,0.9977594221315588,3150.2030565495093,2999,1592.2127247853805,67,0.9959889792924196,0.9985021352767944,0.004011020707580304,0.0014978647232055664,0.003971685235180322,0.0,0.9970571514563756,0.9920743738086479,1.0,10,8,2,0,8,8,0.9997316786852256,0.9997316786852256,SRR11494723,MT039887.1
NC_045512.2,29903,0.9977928635922816,3187.309500718992,3096,1637.567791951168,66,0.9972029031122556,0.9985027909278872,0.0027970968877445435,0.0014972090721130373,0.002618985199681068,0.0,0.9972243587599906,0.993478915159014,1.0,6,2,4,0,3,2,0.9998993963782696,0.9999329309188464,SRR11494724,MT039887.1
NC_045512.2,29903,0.9977259806708356,3365.13135805772,2985,2023.8533236771727,68,0.9981480962941964,0.9990934729576112,0.0018519037058035703,0.000906527042388916,0.001705719332039224,0.0,0.9971574758385446,0.9806039527806576,1.0,11,5,6,0,7,5,0.9997652424709906,0.9998323160507075,SRR11494725,MT039887.1
NC_045512.2,29903,0.9976925392101128,3152.9401732267665,3037,1586.9710191270892,69,0.9966460404443316,0.9984473288059236,0.0033539595556684176,0.001552671194076538,0.003249307611488117,0.0,0.9970905929170988,0.9967227368491456,1.0,13,8,5,0,9,8,0.9996981486450228,0.9997316876844649,SRR11494726,MT039887.1
NC_045512.2,29903,0.9904357422332208,4452.292244925258,4163,3172.3204210687945,286,0.9979090137455148,0.999240219593048,0.002090986254485228,0.0007597804069519043,0.0017720036636735825,0.0,0.9882954887469484,0.9806708357021034,1.0,37,5,32,0,6,6,0.9997969749264034,0.9997969749264034,SRR11494727,MT039887.1
